country_name,country_code,indicator_name,indicator_code,debt
Botswana,BWA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,23103826.30
Botswana,BWA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,133555908.00
Botswana,BWA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,53337570.10
Botswana,BWA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,23988273.80
Botswana,BWA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,4440000.00
Botswana,BWA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,40000.00
Botswana,BWA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,4440000.00
Botswana,BWA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,40000.00
Botswana,BWA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,137995908.00
Brazil,BRA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,4092388651.40
Brazil,BRA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,17001653109.20
Brazil,BRA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,10952236000.00
Brazil,BRA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2097380010.60
Brazil,BRA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1179125278.80
Brazil,BRA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,333237826.90
Brazil,BRA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1940858500.00
Brazil,BRA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2550410063.20
Brazil,BRA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,6538835248.60
Brazil,BRA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,964149852.80
Brazil,BRA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,1846318920.20
Brazil,BRA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2514318741.60
Brazil,BRA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,1949113519.80
Brazil,BRA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,706029298.90
Brazil,BRA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,4611698752.20
Brazil,BRA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,3128238798.60
Brazil,BRA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1039267125.80
Brazil,BRA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,35119003750.00
Brazil,BRA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,613421000.00
Brazil,BRA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,43598697498.60
Brazil,BRA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,964149852.80
Brazil,BRA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,5010149983.40
Brazil,BRA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,90041840304.10
Brazil,BRA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,41831444053.30
Bulgaria,BGR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,15032935.40
Bulgaria,BGR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1012039083.10
Bulgaria,BGR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,743516000.00
Bulgaria,BGR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,35764202.80
Bulgaria,BGR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,6012379.20
Bulgaria,BGR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
Bulgaria,BGR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,204322342.40
Bulgaria,BGR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,234043.40
Bulgaria,BGR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,87548.90
Bulgaria,BGR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,228993019.80
Bulgaria,BGR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,15032935.40
Bulgaria,BGR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,58100812.60
Bulgaria,BGR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,264757222.60
Bulgaria,BGR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,15032935.40
Bulgaria,BGR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,64113191.80
Bulgaria,BGR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,234043.40
Bulgaria,BGR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,204409891.30
Bulgaria,BGR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1883205166.20
Bulgaria,BGR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1618213900.20
Burkina Faso,BFA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,617436227.20
Burkina Faso,BFA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,42083630.70
Burkina Faso,BFA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,27371336.00
Burkina Faso,BFA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,90915960.20
Burkina Faso,BFA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7382485.50
Burkina Faso,BFA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,119510893.00
Burkina Faso,BFA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,526520267.00
Burkina Faso,BFA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,34701145.20
Burkina Faso,BFA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,146882229.00
Burkina Faso,BFA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,617436227.20
Burkina Faso,BFA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,42083630.70
Burkina Faso,BFA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,146882229.00
Burundi,BDI,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,64846467.30
Burundi,BDI,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2573479.60
Burundi,BDI,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,10461498.50
Burundi,BDI,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,42339024.40
Burundi,BDI,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,520425.70
Burundi,BDI,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,16115111.80
Burundi,BDI,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,22507442.90
Burundi,BDI,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2053053.90
Burundi,BDI,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,26576610.30
Burundi,BDI,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,64846467.30
Burundi,BDI,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2573479.60
Burundi,BDI,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,26576610.30
Cabo Verde,CPV,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,109582071.90
Cabo Verde,CPV,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,21568390.70
Cabo Verde,CPV,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,11767654.30
Cabo Verde,CPV,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,37178444.80
Cabo Verde,CPV,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,4216236.30
Cabo Verde,CPV,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,15990666.70
Cabo Verde,CPV,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,27099862.50
Cabo Verde,CPV,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,10062127.00
Cabo Verde,CPV,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,39970124.90
Cabo Verde,CPV,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,45303764.60
Cabo Verde,CPV,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,7290027.40
Cabo Verde,CPV,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,51737779.20
Cabo Verde,CPV,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,82482209.40
Cabo Verde,CPV,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,11506263.70
Cabo Verde,CPV,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,15990666.70
Cabo Verde,CPV,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,27099862.50
Cabo Verde,CPV,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,10062127.00
Cabo Verde,CPV,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,67728445.90
Cambodia,KHM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,642047150.80
Cambodia,KHM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,183222625.40
Cambodia,KHM,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,93702000.00
Cambodia,KHM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,223300273.60
Cambodia,KHM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,476683829.40
Cambodia,KHM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,63836683.20
Cambodia,KHM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,72307001.80
Cambodia,KHM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,165363321.40
Cambodia,KHM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,25683942.20
Cambodia,KHM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,295607275.40
Cambodia,KHM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,642047150.80
Cambodia,KHM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,89520625.40
Cambodia,KHM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,775955981.30
Cambodia,KHM,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,480348705.90
Cameroon,CMR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,18186662060.40
Cameroon,CMR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,280795576.40
Cameroon,CMR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,23235000.00
Cameroon,CMR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,9999925153.30
Cameroon,CMR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,17090544247.50
Cameroon,CMR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,120877158.50
Cameroon,CMR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0.00
Cameroon,CMR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,65222000.00
Cameroon,CMR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,128608183.90
Cameroon,CMR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,196167124.80
Cameroon,CMR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,20590696.10
Cameroon,CMR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,152095968.10
Cameroon,CMR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,850036788.10
Cameroon,CMR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,45124721.80
Cameroon,CMR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,10152021121.40
Cameroon,CMR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,17940581035.60
Cameroon,CMR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,166001880.30
Cameroon,CMR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,21809210.50
Cameroon,CMR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,49913900.00
Cameroon,CMR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,5746000.00
Cameroon,CMR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,150417394.40
Cameroon,CMR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,246081024.80
Cameroon,CMR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,91558696.10
Cameroon,CMR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,10404814960.20
Cameroon,CMR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,102376444.40
Central African Republic,CAF,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,53717612.90
Central African Republic,CAF,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2354220.80
Central African Republic,CAF,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8462062.90
Central African Republic,CAF,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,19477551.60
Central African Republic,CAF,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,860961.00
Central African Republic,CAF,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2241813.80
Central African Republic,CAF,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,34240061.30
Central African Republic,CAF,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1373259.80
Central African Republic,CAF,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,10703876.70
Central African Republic,CAF,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,53717612.90
Central African Republic,CAF,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2234220.80
Central African Republic,CAF,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,400000.00
Central African Republic,CAF,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,120000.00
Central African Republic,CAF,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,400000.00
Central African Republic,CAF,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,120000.00
Central African Republic,CAF,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,11103876.70
Chad,TCD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,207090418.30
Chad,TCD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,139946001.30
Chad,TCD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,82357214.90
Chad,TCD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,27987660.90
Chad,TCD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,11882770.90
Chad,TCD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,11033.60
Chad,TCD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,4797.20
Chad,TCD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,95738709.50
Chad,TCD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,179102757.40
Chad,TCD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,15590433.20
Chad,TCD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,178095924.40
Chad,TCD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,207090418.30
Chad,TCD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,27473204.10
Chad,TCD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,0.00
Chad,TCD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,112468000.00
Chad,TCD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,11033.60
Chad,TCD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,112472797.20
Chad,TCD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,178106958.00
China,CHN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,15692563746.10
China,CHN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,17866548651.40
China,CHN,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,14142718751.60
China,CHN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,6532446441.90
China,CHN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,514898407.10
China,CHN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,9834677000.00
China,CHN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1224249000.00
China,CHN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,4046243298.50
China,CHN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,3777050273.30
China,CHN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,969933090.00
China,CHN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2615723714.10
China,CHN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,3079501272.10
China,CHN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,858406974.80
China,CHN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,9148170156.00
China,CHN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,3079501272.10
China,CHN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1373305381.90
China,CHN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,796544167.40
China,CHN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,334012200.70
China,CHN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,156342427.90
China,CHN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,14677464465.90
China,CHN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,4111062474.00
China,CHN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2350524517.90
China,CHN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,96218620835.70
China,CHN,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,72392986213.80
Colombia,COL,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,704314557.60
Colombia,COL,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4564574602.10
Colombia,COL,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,1424280000.00
Colombia,COL,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,447557894.10
Colombia,COL,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,110671664.30
Colombia,COL,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,122715407.20
Colombia,COL,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,4398582816.70
Colombia,COL,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2362344669.40
Colombia,COL,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,1129332984.30
Colombia,COL,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,13429800.00
Colombia,COL,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,176027787.70
Colombia,COL,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,1100907553.60
Colombia,COL,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,580213093.30
Colombia,COL,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,479206737.80
Colombia,COL,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1548465447.70
Colombia,COL,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,690884757.60
Colombia,COL,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,601922145.00
Colombia,COL,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,5527915801.00
Colombia,COL,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,13429800.00
Colombia,COL,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2538372457.10
Colombia,COL,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,11985674438.70
Colombia,COL,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,4909293190.00
Comoros,COM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,13460035.40
Comoros,COM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,937189.90
Comoros,COM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2610216.00
Comoros,COM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,8492726.40
Comoros,COM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,782831.50
Comoros,COM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2182053.10
Comoros,COM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,4967309.00
Comoros,COM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,154358.40
Comoros,COM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,4792269.10
Comoros,COM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,13460035.40
Comoros,COM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,937189.90
Comoros,COM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,4792269.10
"Congo, Dem. Rep.",COD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,370323229.60
"Congo, Dem. Rep.",COD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,116207399.20
"Congo, Dem. Rep.",COD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,116452329.40
